cruise_name,vessel_name_abbr,zone,station,event_type,station_event_id,original_event_id,event_date,year,month,day,time_start,time_end,sampling_duration_minutes,day_night,time_zone_code,minimum_sampling_depth_meters,maximum_sampling_depth_meters,tow_speed_kilometers_per_hour,latitude_start_decdeg,longitude_start_decdeg,latitude_end_decdeg,longitude_end_decdeg,bottom_depth_meters,tow_distance_nautical_miles,wind_direction_degrees,wind_speed_kilometers_per_hour,wave_height_meters,comments,day_of_year,dataset_doi
IYS2022,NW,2,1,Bongo,IYS2022-NW-2-1-Bongo,,2022-04-03T21:06:32Z,2022,4,3,21:06:32,21:19:37,13,,UTC,0,250,,53.6034,-163.0559,,,,,,,,,93,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,1,Trawl,IYS2022-NW-2-1-Trawl,,2022-04-03T23:20:10Z,2022,4,3,23:20:10,00:21:01,61,day,UTC,0,34,,53.6245,-162.972,53.6893,-162.9963,,,,,,,93,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,2,CTD,IYS2022-NW-2-2-CTD,,2022-04-04T16:11:57Z,2022,4,4,16:11:57,,,,UTC,0,250,,52.6727,-163.1581,,,,,,,,,94,
IYS2022,NW,2,2,Bongo,IYS2022-NW-2-2-Bongo,,2022-04-04T16:37:55Z,2022,4,4,16:37:55,,,,UTC,0,250,,52.6685,-163.1491,,,,,,,,wire angle a bit high due to sea state,94,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,2,Trawl,IYS2022-NW-2-2-Trawl,,2022-04-04T17:30:32Z,2022,4,4,17:30:32,18:31:25,61,day,UTC,0,35,,52.6629,-163.1263,52.596,-163.0646,,,,,,,94,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,3,CTD,IYS2022-NW-2-3-CTD,,2022-04-05T00:49:03Z,2022,4,5,00:49:03,,,,UTC,0,250,,51.7011,-163.1393,,,,,,,,,95,
IYS2022,NW,2,3,Bongo,IYS2022-NW-2-3-Bongo,,2022-04-05T01:06:03Z,2022,4,5,01:06:03,01:24:35,18,,UTC,0,250,,51.6979,-163.1361,,,,,,,,,95,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,3,Trawl,IYS2022-NW-2-3-Trawl,,2022-04-05T01:55:04Z,2022,4,5,01:55:04,02:56:01,61,day,UTC,0,36,,51.6803,-163.1202,51.6295,-163.053,,,,,,,95,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,4,CTD,IYS2022-NW-2-4-CTD,,2022-04-05T16:05:36Z,2022,4,5,16:05:36,,,,UTC,0,250,,50.6653,-163.0481,,,,,,,,,95,
IYS2022,NW,2,4,Bongo,IYS2022-NW-2-4-Bongo,,2022-04-05T16:22:55Z,2022,4,5,16:22:55,16:38:18,15,,UTC,0,250,,50.6579,-163.0462,,,,,,,,,95,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,4,Trawl,IYS2022-NW-2-4-Trawl,,2022-04-05T17:02:57Z,2022,4,5,17:02:57,18:03:49,61,day,UTC,0,34,,50.6348,-163.041,50.5643,-163.0179,,,,,,,95,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,5,CTD,IYS2022-NW-2-5-CTD,,2022-04-06T00:44:41Z,2022,4,6,00:44:41,,,,UTC,0,250,,49.6478,-163.0368,,,,,,,,,96,
IYS2022,NW,2,5,Bongo,IYS2022-NW-2-5-Bongo,,2022-04-06T01:02:07Z,2022,4,6,01:02:07,01:17:49,16,,UTC,0,250,,49.6414,-163.0358,,,,,,,,,96,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,5,Trawl,IYS2022-NW-2-5-Trawl,,2022-04-06T02:03:36Z,2022,4,6,02:03:36,03:04:29,60,day,UTC,0,34,,49.6047,-163.0316,49.5334,-163.0026,,,,,,,96,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,6,CTD,IYS2022-NW-2-6-CTD,,2022-04-06T16:04:39Z,2022,4,6,16:04:39,,,,UTC,0,250,,49.1554,-165.1364,,,,,,,,,96,
IYS2022,NW,2,6,Bongo,IYS2022-NW-2-6-Bongo,,2022-04-06T16:22:13Z,2022,4,6,16:22:13,16:40:09,18,,UTC,0,250,,49.1487,-165.1406,,,,,,,,,96,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,6,Trawl,IYS2022-NW-2-6-Trawl,,2022-04-06T17:12:22Z,2022,4,6,17:12:22,18:13:25,61,day,UTC,0,36,,49.1645,-165.1364,49.2255,-165.1187,,,,,,,96,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,6,Trawl,IYS2022-NW-2-6-Trawl2,,2022-04-06T20:43:51Z,2022,4,6,20:43:51,20:59:04,15,day,UTC,0,428,,49.3063,-165.1664,49.3201,-165.1657,,,,,,,96,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,7,CTD,IYS2022-NW-2-7-CTD,,2022-04-07T02:50:29Z,2022,4,7,02:50:29,,,,UTC,0,250,,50.1434,-165.1763,,,,,,,,,97,
IYS2022,NW,2,7,Bongo,IYS2022-NW-2-7-Bongo,,2022-04-07T03:06:19Z,2022,4,7,03:06:19,03:19:40,13,,UTC,0,250,,50.1399,-165.178,,,,,,,,,97,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,7,Trawl,IYS2022-NW-2-7-Trawl,,2022-04-07T03:43:58Z,2022,4,7,03:43:58,04:44:50,61,day,UTC,0,36,,50.1573,-165.1813,50.2246,-165.1921,,,,,,,97,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,8,CTD,IYS2022-NW-2-8-CTD,,2022-04-07T16:03:14Z,2022,4,7,16:03:14,,,,UTC,0,250,,51.1645,-165.2239,,,,,,,,,97,
IYS2022,NW,2,8,Bongo,IYS2022-NW-2-8-Bongo,,2022-04-07T16:19:56Z,2022,4,7,16:19:56,16:34:24,14,,UTC,0,250,,51.1634,-165.2235,,,,,,,,,97,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,8,Trawl,IYS2022-NW-2-8-Trawl,,2022-04-07T16:58:45Z,2022,4,7,16:58:45,17:59:45,61,day,UTC,0,35,,51.1815,-165.231,51.2497,-165.2472,,,,,,,97,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,9,CTD,IYS2022-NW-2-9-CTD,,2022-04-08T00:10:04Z,2022,4,8,00:10:04,,,,UTC,0,250,,52.1691,-165.2338,,,,,,,,,98,
IYS2022,NW,2,9,Bongo,IYS2022-NW-2-9-Bongo,,2022-04-08T00:25:35Z,2022,4,8,00:25:35,00:38:18,13,,UTC,0,250,,52.1679,-165.228,,,,,,,,,98,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,9,Trawl,IYS2022-NW-2-9-Trawl,,2022-04-08T01:01:43Z,2022,4,8,01:01:43,02:02:34,61,day,UTC,0,37,,52.1884,-165.2296,52.2482,-165.2604,,,,,,,98,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,10,CTD,IYS2022-NW-2-10-CTD,,2022-04-08T16:02:25Z,2022,4,8,16:02:25,,,,UTC,0,250,,53.3065,-165.3167,,,,,,,,,98,
IYS2022,NW,2,10,Bongo,IYS2022-NW-2-10-Bongo,,2022-04-08T16:19:14Z,2022,4,8,16:19:14,16:32:14,13,,UTC,0,250,,53.3027,-165.3166,,,,,,,,,98,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,10,Trawl,IYS2022-NW-2-10-Trawl,,2022-04-08T16:54:51Z,2022,4,8,16:54:51,17:55:42,61,day,UTC,0,38,,53.3191,-165.326,53.3722,-165.3744,,,,,,,98,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,10,Trawl,IYS2022-NW-2-10-Trawl2,,2022-04-08T18:47:11Z,2022,4,8,18:47:11,19:02:25,15,day,UTC,0,255,,53.4029,-165.377,53.4172,-165.3715,,,,,,,98,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,11,CTD,IYS2022-NW-2-11-CTD,,2022-04-11T16:05:12Z,2022,4,11,16:05:12,,,,UTC,0,250,,51.8981,-167.2862,,,,,,,,,101,
IYS2022,NW,2,11,Bongo,IYS2022-NW-2-11-Bongo,,2022-04-11T16:35:54Z,2022,4,11,16:35:54,16:55:36,20,,UTC,0,250,,51.9045,-167.2992,,,,,,,,,101,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,11,Trawl,IYS2022-NW-2-11-Trawl,,2022-04-11T17:17:15Z,2022,4,11,17:17:15,18:18:07,61,day,UTC,0,41,,51.8884,-167.3066,51.8248,-167.3217,,,,,,,101,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,12,CTD,IYS2022-NW-2-12-CTD,,2022-04-12T01:35:33Z,2022,4,12,01:35:33,,,,UTC,0,250,,50.8496,-167.3649,,,,,,,,,102,
IYS2022,NW,2,12,Bongo,IYS2022-NW-2-12-Bongo,,2022-04-12T01:44:57Z,2022,4,12,01:44:57,02:00:10,15,,UTC,0,250,,50.8512,-167.3632,,,,,,,,,102,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,12,Trawl,IYS2022-NW-2-12-Trawl,,2022-04-12T02:23:13Z,2022,4,12,02:23:13,03:24:06,61,day,UTC,0,38,,50.8318,-167.3551,50.7718,-167.3185,,,,,,,102,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,13,CTD,IYS2022-NW-2-13-CTD,,2022-04-12T16:05:27Z,2022,4,12,16:05:27,,,,UTC,0,250,,49.9028,-167.3188,,,,,,,,,102,
IYS2022,NW,2,13,Bongo,IYS2022-NW-2-13-Bongo,,2022-04-12T16:47:17Z,2022,4,12,16:47:17,17:04:30,17,,UTC,0,250,,49.9095,-167.3126,,,,,,,,,102,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,13,Trawl,IYS2022-NW-2-13-Trawl,,2022-04-12T17:25:55Z,2022,4,12,17:25:55,18:26:47,61,day,UTC,0,40,,49.8961,-167.3189,49.8379,-167.2953,,,,,,,102,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,13,Trawl,IYS2022-NW-2-13-Trawl2,,2022-04-12T20:40:16Z,2022,4,12,20:40:16,20:55:30,15,day,UTC,0,309,,49.7344,-167.2619,49.7212,-167.2603,,,,,,,102,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,14,CTD,IYS2022-NW-2-14-CTD,,2022-04-13T03:16:17Z,2022,4,13,03:16:17,,,,UTC,0,250,,48.8233,-167.2932,,,,,,,,,103,
IYS2022,NW,2,14,Bongo,IYS2022-NW-2-14-Bongo,,2022-04-13T03:31:10Z,2022,4,13,03:31:10,03:47:12,16,,UTC,0,250,,48.823,-167.2855,,,,,,,,,103,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,14,Trawl,IYS2022-NW-2-14-Trawl,,2022-04-13T04:11:14Z,2022,4,13,04:11:14,05:12:05,61,day,UTC,0,40,,48.8138,-167.3097,48.7875,-167.3932,,,,,,,103,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,15,CTD,IYS2022-NW-2-15-CTD,,2022-04-13T16:04:07Z,2022,4,13,16:04:07,,,,UTC,0,250,,48.4764,-169.4268,,,,,,,,,103,
IYS2022,NW,2,15,Bongo,IYS2022-NW-2-15-Bongo,,2022-04-13T16:20:50Z,2022,4,13,16:20:50,16:35:49,15,,UTC,0,250,,48.4812,-169.4229,,,,,,,,,103,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,15,Trawl,IYS2022-NW-2-15-Trawl,,2022-04-13T17:02:05Z,2022,4,13,17:02:05,18:02:56,61,day,UTC,0,37,,48.4956,-169.4349,48.5631,-169.4597,,,,,,,103,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,16,CTD,IYS2022-NW-2-16-CTD,,2022-04-14T00:09:08Z,2022,4,14,00:09:08,,,,UTC,0,250,,49.483,-169.4468,,,,,,,,,104,
IYS2022,NW,2,16,Bongo,IYS2022-NW-2-16-Bongo,,2022-04-14T00:25:37Z,2022,4,14,00:25:37,00:48:10,23,,UTC,0,250,,49.4847,-169.4403,,,,,,,,bongo reset.  Net in water time not valid.,104,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,16,Trawl,IYS2022-NW-2-16-Trawl,,2022-04-14T01:23:03Z,2022,4,14,01:23:03,02:23:54,61,day,UTC,0,36,,49.482,-169.4789,49.4733,-169.5834,,,,,,,104,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,17,CTD,IYS2022-NW-2-17-CTD,,2022-04-14T16:40:07Z,2022,4,14,16:40:07,,,,UTC,0,250,,49.1883,-171.5957,,,,,,,,,104,
IYS2022,NW,2,17,Trawl,IYS2022-NW-2-17-Trawl,,2022-04-14T17:37:53Z,2022,4,14,17:37:53,18:38:45,61,day,UTC,0,37,,49.1654,-171.572,49.1065,-171.5096,,,,,,,104,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,18,CTD,IYS2022-NW-2-18-CTD,,2022-04-15T18:36:12Z,2022,4,15,18:36:12,,,,UTC,0,250,,48.6787,-173.6731,,,,,,,,,105,
IYS2022,NW,2,18,Trawl,IYS2022-NW-2-18-Trawl,,2022-04-15T19:45:19Z,2022,4,15,19:45:19,20:46:10,61,day,UTC,0,37,,48.6943,-173.6493,48.7524,-173.5741,,,,,,No 3rd wire or bongo due to sea states. SST 3.95,105,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,19,CTD,IYS2022-NW-2-19-CTD,,2022-04-16T16:39:39Z,2022,4,16,16:39:39,,,,UTC,0,250,,50.2106,-171.6221,,,,,,,,,106,
IYS2022,NW,2,19,Bongo,IYS2022-NW-2-19-Bongo,,2022-04-16T17:08:52Z,2022,4,16,17:08:52,17:36:56,28,,UTC,0,250,,50.2103,-171.6308,,,,,,,,,106,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,19,Trawl,IYS2022-NW-2-19-Trawl,,2022-04-16T18:03:43Z,2022,4,16,18:03:43,19:04:35,61,day,UTC,0,37,,50.2332,-171.6187,50.3115,-171.6152,,,,,,No 3rd wire due to sea state.  SST 4.77,106,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,20,CTD,IYS2022-NW-2-20-CTD,,2022-04-17T01:13:04Z,2022,4,17,01:13:04,,,,UTC,0,250,,51.2096,-171.5217,,,,,,,,,107,
IYS2022,NW,2,20,Bongo,IYS2022-NW-2-20-Bongo,,2022-04-17T01:32:04Z,2022,4,17,01:32:04,01:54:21,22,,UTC,0,250,,51.2042,-171.5175,,,,,,,,,107,https://doi.org/10.21966/ymv6-8024
IYS2022,NW,2,20,Trawl,IYS2022-NW-2-20-Trawl,,2022-04-17T02:27:44Z,2022,4,17,02:27:44,03:28:36,61,day,UTC,0,33,,51.2046,-171.4807,51.187,-171.3727,,,,,,,107,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,21,CTD,IYS2022-NW-2-21-CTD,,2022-04-17T16:35:00Z,2022,4,17,16:35:00,,,,UTC,0,250,,50.4611,-169.5177,,,,,,,,,107,
IYS2022,NW,2,21,Trawl,IYS2022-NW-2-21-Trawl,,2022-04-17T17:30:09Z,2022,4,17,17:30:09,18:31:01,61,day,UTC,0,37,,50.4802,-169.4903,50.5565,-169.4702,,,,,,,107,https://doi.org/10.21966/shnm-s480
IYS2022,NW,2,22,CTD,IYS2022-NW-2-22-CTD,,2022-04-18T01:32:08Z,2022,4,18,01:32:08,,,,UTC,0,250,,51.5126,-169.5353,,,,,,,,,108,
IYS2022,NW,2,22,Trawl,IYS2022-NW-2-22-Trawl,,2022-04-18T02:12:59Z,2022,4,18,02:12:59,03:13:50,61,day,UTC,0,36,,51.5255,-169.4892,51.5689,-169.4023,,,,,,,108,https://doi.org/10.21966/shnm-s480
IYS2022,Shimada,4,1,Trawl,IYS2022-Shimada-4-1-Trawl,,2022-02-05T18:32:02Z,2022,2,5,18:32:02,19:32:13,60,day,UTC,0,31,7,47.791,-126.2413,47.7964,-126.3459,1857,4,329,2,,GEAR_TRIAL,36,https://doi.org/10.21966/nt8w-je90
IYS2022,Shimada,4,1,CTD,IYS2022-Shimada-4-1-001-CTD,,2022-02-05T20:36:08Z,2022,2,5,20:36:08,20:48:02,12,day,UTC,0,100,0,47.7898833333333,-126.385166666667,47.7898833333333,-126.385166666667,,,165,8,,GEAR_TRIAL,36,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,1,CTD,IYS2022-Shimada-4-1-002-CTD,,2022-02-05T21:17:25Z,2022,2,5,21:17:25,21:45:20,28,day,UTC,0,500,0,47.7868166666667,-126.4011,47.7868166666667,-126.4011,,,213,4,,GEAR_TRIAL,36,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,1,Bongo,IYS2022-Shimada-4-1-Bongo,,2022-02-05T21:51:20Z,2022,2,5,21:51:20,22:02:29,11,day,UTC,0,250,0,47.7813833333333,-126.349166666667,47.7813833333333,-126.349166666667,,,268,13,,GEAR_TRIAL,36,https://doi.org/10.21966/ymv6-8024
IYS2022,Shimada,4,2,CTD,IYS2022-Shimada-4-2-003-CTD,,2022-02-06T19:56:04Z,2022,2,6,19:56:04,20:09:37,13,day,UTC,0,100,0,46.8500666666667,-130.677766666667,46.8500666666667,-130.677766666667,2339,,194,31,,,37,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,2,Bongo,IYS2022-Shimada-4-2-Bongo,,2022-02-06T20:20:35Z,2022,2,6,20:20:35,20:26:29,6,day,UTC,0,250,0,46.8510166666667,-130.667433333333,46.8510166666667,-130.667433333333,,,192,31,,,37,https://doi.org/10.21966/ymv6-8024
IYS2022,Shimada,4,2,CTD,IYS2022-Shimada-4-2-004-CTD,,2022-02-06T20:37:53Z,2022,2,6,20:37:53,21:14:14,36,day,UTC,0,500,0,46.85075,-130.660333333333,46.85075,-130.660333333333,2411,,198,26,,,37,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,2,Trawl,IYS2022-Shimada-4-2-Trawl,,2022-02-06T22:58:34Z,2022,2,6,22:58:34,23:59:01,60,day,UTC,0,29,4,46.7975,-130.6276,46.7349,-130.6331,2798,4,173,33,,Codend wasn't fully closed so nothing was retained in codend.,37,https://doi.org/10.21966/nt8w-je90
IYS2022,Shimada,4,3,CTD,IYS2022-Shimada-4-3-005-CTD,,2022-02-10T16:23:34Z,2022,2,10,16:23:34,16:34:30,11,day,UTC,0,100,0,50.0025,-146.9959,50.0025,-146.9959,4372,,169,34,,CTD malfunctioning,41,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,3,Bongo,IYS2022-Shimada-4-3-Bongo,,2022-02-10T16:51:39Z,2022,2,10,16:51:39,17:05:14,13,day,UTC,0,250,0,50.0039666666667,-146.992883333333,50.0039666666667,-146.992883333333,,,168,34,,,41,https://doi.org/10.21966/ymv6-8024
IYS2022,Shimada,4,3,CTD,IYS2022-Shimada-4-3-006-CTD,,2022-02-10T17:14:23Z,2022,2,10,17:14:23,17:47:49,33,day,UTC,0,500,0,50.0077666666667,-146.986166666667,50.0077666666667,-146.986166666667,4385,,192,34,,CTD malfunctioning,41,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,3,Trawl,IYS2022-Shimada-4-3-Trawl,,2022-02-10T18:47:06Z,2022,2,10,18:47:06,19:47:38,60,day,UTC,0,28,7,49.8903,-146.954,49.927,-146.8987,4396,3,168,40,,,41,https://doi.org/10.21966/nt8w-je90
IYS2022,Shimada,4,3,CTD,IYS2022-Shimada-4-3-007-CTD,,2022-02-10T20:50:00Z,2022,2,10,20:50:00,21:24:00,34,day,UTC,0,500,0,49.916,-146.864,49.916,-146.864,4385,,,,,Noisy data at depth. Error messages on deck unit. Unable to trip bottles. NO SAMPLES,41,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,4,CTD,IYS2022-Shimada-4-4-008-CTD,,2022-02-11T22:29:35Z,2022,2,11,22:29:35,22:34:55,5,day,UTC,0,100,0,51.9946166666667,-146.99825,51.9946166666667,-146.99825,4286,,212,34,,CTD malfunctioning,42,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,5,CTD,IYS2022-Shimada-4-5-009-CTD,,2022-02-12T22:59:00Z,2022,2,12,22:59:00,23:09:31,10,day,UTC,0,100,0,55.0628333333333,-151.497166666667,55.0628333333333,-151.497166666667,4018,,,,,"CTD malfunctioning, too rough to sample",43,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,6,CTD,IYS2022-Shimada-4-6-010-CTD,,2022-02-15T09:56:17Z,2022,2,15,09:56:17,10:32:54,36,night,UTC,0,915,0,56.47515,-151.97805,56.47515,-151.97805,,,250,22,,"Alaska stream, CTD only",46,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,7,CTD,IYS2022-Shimada-4-7-011-CTD,,2022-02-15T11:41:44Z,2022,2,15,11:41:44,12:20:02,38,night,UTC,0,1000,0,56.3804666666667,-151.875183333333,56.3804666666667,-151.875183333333,2843,,242,17,,"Alaska stream, CTD only",46,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,8,CTD,IYS2022-Shimada-4-8-012-CTD,,2022-02-15T13:28:42Z,2022,2,15,13:28:42,14:06:02,37,night,UTC,0,1000,0,56.26725,-151.7547,56.26725,-151.7547,4088,,248,21,,"Alaska stream, CTD only",46,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,9,CTD,IYS2022-Shimada-4-9-013-CTD,,2022-02-15T15:22:16Z,2022,2,15,15:22:16,15:59:05,37,day,UTC,0,1000,0,56.1481,-151.642116666667,56.1481,-151.642116666667,5322,,226,20,,"Alaska stream, CTD only",46,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,10,CTD,IYS2022-Shimada-4-10-014-CTD,,2022-02-15T17:24:50Z,2022,2,15,17:24:50,17:35:19,10,day,UTC,0,100,0,56.0003333333333,-151.495716666667,56.0003333333333,-151.495716666667,5327,,238,26,,,46,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,10,Bongo,IYS2022-Shimada-4-10-Bongo,,2022-02-15T17:54:42Z,2022,2,15,17:54:42,18:08:59,14,day,UTC,0,250,0,55.9973333333333,-151.49005,55.9973333333333,-151.49005,,,230,15,,,46,https://doi.org/10.21966/ymv6-8024
IYS2022,Shimada,4,10,CTD,IYS2022-Shimada-4-10-015-CTD,,2022-02-15T18:14:51Z,2022,2,15,18:14:51,19:08:40,53,day,UTC,0,1000,0,55.9957833333333,-151.489216666667,55.9957833333333,-151.489216666667,5328,,230,17,,"Alaska stream, full station",46,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,10,Trawl,IYS2022-Shimada-4-10-Trawl,,2022-02-15T20:18:23Z,2022,2,15,20:18:23,21:48:39,90,day,UTC,0,28,8,55.9524,-151.5045,55.8521,-151.578,5329,7,209,19,,,46,https://doi.org/10.21966/nt8w-je90
IYS2022,Shimada,4,11,CTD,IYS2022-Shimada-4-11-016-CTD,,2022-02-16T05:38:20Z,2022,2,16,05:38:20,05:49:06,11,night,UTC,0,100,0,57.00005,-150.996633333333,57.00005,-150.996633333333,925,,197,26,,,47,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,11,Bongo,IYS2022-Shimada-4-11-Bongo,,2022-02-16T05:58:26Z,2022,2,16,05:58:26,06:15:41,17,night,UTC,0,250,0,56.9962166666667,-150.989633333333,56.9962166666667,-150.989633333333,,,198,24,,,47,https://doi.org/10.21966/ymv6-8024
IYS2022,Shimada,4,11,CTD,IYS2022-Shimada-4-11-017-CTD,,2022-02-16T06:19:12Z,2022,2,16,06:19:12,06:58:52,40,night,UTC,0,500,0,56.99215,-150.982833333333,56.99215,-150.982833333333,858,,201,26,,,47,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,11,Trawl,IYS2022-Shimada-4-11-Trawl,,2022-02-16T08:01:29Z,2022,2,16,08:01:29,09:02:04,60,night,UTC,0,29,7,56.9355,-150.9696,56.8637,-151.0074,989,4,201,32,,,47,https://doi.org/10.21966/nt8w-je90
IYS2022,Shimada,4,12,CTD,IYS2022-Shimada-4-12-018-CTD,,2022-02-21T16:55:29Z,2022,2,21,16:55:29,17:06:40,11,day,UTC,0,100,0,58.0040166666667,-146.98925,58.0040166666667,-146.98925,4864,,140,13,,,52,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,12,Bongo,IYS2022-Shimada-4-12-Bongo,,2022-02-21T17:14:17Z,2022,2,21,17:14:17,17:25:12,11,day,UTC,0,250,0,58.0061833333333,-146.987533333333,58.0061833333333,-146.987533333333,,,132,15,,,52,https://doi.org/10.21966/ymv6-8024
IYS2022,Shimada,4,12,CTD,IYS2022-Shimada-4-12-019-CTD,,2022-02-21T17:39:35Z,2022,2,21,17:39:35,18:31:06,51,day,UTC,0,1000,0,58.0089,-146.985483333333,58.0089,-146.985483333333,4872,,128,15,,,52,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,12,Trawl,IYS2022-Shimada-4-12-Trawl,,2022-02-21T19:24:29Z,2022,2,21,19:24:29,20:54:51,90,day,UTC,0,28,7,57.9954,-146.9366,57.9142,-146.8203,4816,6,172,11,,,52,https://doi.org/10.21966/nt8w-je90
IYS2022,Shimada,4,13,CTD,IYS2022-Shimada-4-13-020-CTD,,2022-02-22T04:04:05Z,2022,2,22,04:04:05,04:17:15,13,night,UTC,0,100,0,57.0016833333333,-146.994683333333,57.0016833333333,-146.994683333333,4208,,197,29,,,53,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,13,Bongo,IYS2022-Shimada-4-13-Bongo,,2022-02-22T04:30:13Z,2022,2,22,04:30:13,04:51:52,22,night,UTC,0,250,0,57.00325,-146.978783333333,57.00325,-146.978783333333,,,201,20,,,53,https://doi.org/10.21966/ymv6-8024
IYS2022,Shimada,4,13,CTD,IYS2022-Shimada-4-13-021-CTD,,2022-02-22T04:55:29Z,2022,2,22,04:55:29,05:30:06,35,night,UTC,0,500,0,57.003,-146.9675,57.003,-146.9675,4195,,181,30,,,53,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,13,Trawl,IYS2022-Shimada-4-13-Trawl,,2022-02-22T07:05:32Z,2022,2,22,07:05:32,08:05:36,60,night,UTC,0,31,8,56.9373,-146.8947,56.869,-146.9185,4103,4,202,27,,,53,https://doi.org/10.21966/nt8w-je90
IYS2022,Shimada,4,14,CTD,IYS2022-Shimada-4-14-022-CTD,,2022-02-22T17:05:56Z,2022,2,22,17:05:56,17:17:24,11,day,UTC,0,100,0,56.0009666666667,-146.999166666667,56.0009666666667,-146.999166666667,4084,,223,25,,,53,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,14,Bongo,IYS2022-Shimada-4-14-Bongo,,2022-02-22T17:27:56Z,2022,2,22,17:27:56,17:39:33,12,day,UTC,0,250,0,55.9991666666667,-146.994166666667,55.9991666666667,-146.994166666667,,,210,27,,,53,https://doi.org/10.21966/ymv6-8024
IYS2022,Shimada,4,14,CTD,IYS2022-Shimada-4-14-023-CTD,,2022-02-22T17:54:08Z,2022,2,22,17:54:08,18:32:19,38,day,UTC,0,500,0,55.9953,-146.989966666667,55.9953,-146.989966666667,4086,,213,24,,,53,https://doi.org/10.21966/YGT4-M087
IYS2022,Shimada,4,14,Trawl,IYS2022-Shimada-4-14-Trawl,,2022-02-22T19:13:42Z,2022,2,22,19:13:42,20:43:59,90,day,UTC,0,28,8,55.9688,-146.9918,55.8704,-147.0524,4088,6,210,22,,,53,https://doi.org/10.21966/nt8w-je90
IYS2022,Shimada,4,15,CTD,IYS2022-Shimada-4-15-024-CTD,,2022-02-23T04:12:06Z,2022,2,23,04:12:06,04:25:43,14,night,UTC,0,100,0,54.9993833333333,-146.9912,54.9993833333333,-146.9912,4181,,205,26,,,54,https://doi.org/10.21966/YGT4-M087
