eventID,parentEventID,eventDate,year,month,day,decimalLatitude,decimalLongitude,minimumDepthInMetres,maximumDepthInMetres,eventRemarks,institutionID,institutionCode,collectionCode,footprintWKT,coordinateUncertaintyInMeters,geodeticDatum,type
IYS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,project
IYS:GoA2020,IYS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,cruise
IYS:GoA2020:Stn1,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn2,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn3,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn4,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn5,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn6,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn7,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn8,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn9,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn10,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn11,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn12,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn13,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn14,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn15,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn16,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn21,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn22,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn23,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn28,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnP,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnQ,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnP-2,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnP PRIME,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnS28,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnS27,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnY27,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAB,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAJ,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAI,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAH,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAK,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAL,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAM,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn4-2,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnI,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn3-2,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAV,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAW,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:StnAX,IYS:GoA2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS84,sampling station
IYS:GoA2020:Stn1:bongo:Net1,IYS:GoA2020:Stn1,2020-03-13T02:45:00Z,2020,3,13,48.3975,-127.99611666666667,0,250,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS, ,POINT  ( -127.996116666667   48.3975 ),0,WGS84,vertical Bongo net cast
IYS:GoA2020:Stn1:bongo:Net2,IYS:GoA2020:Stn1,2020-03-13T02:45:00Z,2020,3,13,48.3975,-127.99611666666667,0,250,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS, ,POINT  ( -127.996116666667   48.3975 ),0,WGS84,vertical Bongo net cast
IYS:GoA2020:Stn2:bongo:Net1,IYS:GoA2020:Stn2,2020-03-13T13:50:00Z,2020,3,13,48.3758333333333,-129.51333333333332,0,250,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS, ,POINT  ( -129.513333333333   48.3758333333333 ),0,WGS84,vertical Bongo net cast
IYS:GoA2020:Stn2:bongo:Net2,IYS:GoA2020:Stn2,2020-03-13T13:50:00Z,2020,3,13,48.3758333333333,-129.51333333333332,0,250,Cod end became dislodged at some point so it surfaced partially open. Sample was no longer quantitative so 7 species were picked for FA,https://edmo.seadatanet.org/report/2220,UBC-EOAS, ,POINT  ( -129.513333333333   48.3758333333333 ),0,WGS84,vertical Bongo net cast
IYS:GoA2020:Stn3:bongo:Net1,IYS:GoA2020:Stn3,2020-03-15T17:10:00Z,2020,3,15,47.4338333333333,-136.958,0,250,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS, ,POINT  ( -136.958   47.4338333333333 ),0,WGS84,vertical Bongo net cast
IYS:GoA2020:Stn3:bongo:Net2,IYS:GoA2020:Stn3,2020-03-15T17:10:00Z,2020,3,15,47.4338333333333,-136.958,0,250,NA,https://edmo.seadatanet.org/report/2220,UBC-EOAS, ,POINT  ( -136.958   47.4338333333333 ),0,WGS84,vertical Bongo net cast
